image,attempt,bounds,check,fired,severity,values
14.webp,1,"[0, 992, 578, 1458]",text_fit,False,none,"{'box_width': 578, 'box_height': 466, 'chosen_font_size': 10, 'ceiling_font_size': 466, 'line_count': 1, 'lines': ['Huh? Oh? Huh?'], 'max_line_width': 74, 'total_text_height': 8, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 0.81, 'hard_wrapped_single_word': False}"
14.webp,1,"[0, 992, 578, 1458]",translation_sanity,False,none,"{'source_text': 'えっ、へー、へ', 'translation': 'Huh? Oh? Huh?', 'source_len': 7, 'translation_len': 13, 'ratio': 1.86}"
14.webp,1,"[0, 992, 578, 1458]",detection_plausibility,False,none,"{'box_width': 578, 'box_height': 466, 'source_len': 7, 'confidence': None, 'chars_per_100px_height': 1.5}"
14.webp,1,"[599, 1087, 814, 1264]",text_fit,False,none,"{'box_width': 215, 'box_height': 177, 'chosen_font_size': 10, 'ceiling_font_size': 177, 'line_count': 1, 'lines': ['haha'], 'max_line_width': 24, 'total_text_height': 8, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 0.82, 'hard_wrapped_single_word': False}"
14.webp,1,"[599, 1087, 814, 1264]",translation_sanity,False,none,"{'source_text': 'ハハハ', 'translation': 'haha', 'source_len': 3, 'translation_len': 4, 'ratio': 1.33}"
14.webp,1,"[599, 1087, 814, 1264]",detection_plausibility,False,none,"{'box_width': 215, 'box_height': 177, 'source_len': 3, 'confidence': None, 'chars_per_100px_height': 1.69}"
14.webp,1,"[561, 1498, 844, 1793]",text_fit,False,none,"{'box_width': 283, 'box_height': 295, 'chosen_font_size': 10, 'ceiling_font_size': 283, 'line_count': 1, 'lines': ['Heh,'], 'max_line_width': 23, 'total_text_height': 9, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 1.04, 'hard_wrapped_single_word': False}"
14.webp,1,"[561, 1498, 844, 1793]",translation_sanity,False,none,"{'source_text': 'ふふっ、', 'translation': 'Heh,', 'source_len': 4, 'translation_len': 4, 'ratio': 1.0}"
14.webp,1,"[561, 1498, 844, 1793]",detection_plausibility,False,none,"{'box_width': 283, 'box_height': 295, 'source_len': 4, 'confidence': None, 'chars_per_100px_height': 1.36}"
14.webp,1,"[330, 1517, 487, 1717]",text_fit,False,none,"{'box_width': 157, 'box_height': 200, 'chosen_font_size': 10, 'ceiling_font_size': 157, 'line_count': 1, 'lines': ['Hey!'], 'max_line_width': 22, 'total_text_height': 10, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 1.27, 'hard_wrapped_single_word': False}"
14.webp,1,"[330, 1517, 487, 1717]",translation_sanity,False,none,"{'source_text': 'ちょっ', 'translation': 'Hey!', 'source_len': 3, 'translation_len': 4, 'ratio': 1.33}"
14.webp,1,"[330, 1517, 487, 1717]",detection_plausibility,False,none,"{'box_width': 157, 'box_height': 200, 'source_len': 3, 'confidence': None, 'chars_per_100px_height': 1.5}"
14.webp,1,"[1122, 1622, 1240, 1775]",text_fit,False,none,"{'box_width': 118, 'box_height': 153, 'chosen_font_size': 10, 'ceiling_font_size': 118, 'line_count': 1, 'lines': ['What?!""'], 'max_line_width': 35, 'total_text_height': 8, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 1.3, 'hard_wrapped_single_word': False}"
14.webp,1,"[1122, 1622, 1240, 1775]",translation_sanity,False,none,"{'source_text': '！？', 'translation': 'What?!""', 'source_len': 2, 'translation_len': 7, 'ratio': 3.5}"
14.webp,1,"[1122, 1622, 1240, 1775]",detection_plausibility,False,none,"{'box_width': 118, 'box_height': 153, 'source_len': 2, 'confidence': None, 'chars_per_100px_height': 1.31}"
15.webp,1,"[907, 0, 1280, 485]",text_fit,False,none,"{'box_width': 373, 'box_height': 485, 'chosen_font_size': 10, 'ceiling_font_size': 373, 'line_count': 1, 'lines': ['Sorry'], 'max_line_width': 25, 'total_text_height': 10, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 1.3, 'hard_wrapped_single_word': False}"
15.webp,1,"[907, 0, 1280, 485]",translation_sanity,False,none,"{'source_text': 'すみません', 'translation': 'Sorry', 'source_len': 5, 'translation_len': 5, 'ratio': 1.0}"
15.webp,1,"[907, 0, 1280, 485]",detection_plausibility,False,none,"{'box_width': 373, 'box_height': 485, 'source_len': 5, 'confidence': None, 'chars_per_100px_height': 1.03}"
15.webp,1,"[0, 73, 793, 1280]",text_fit,False,none,"{'box_width': 793, 'box_height': 1207, 'chosen_font_size': 10, 'ceiling_font_size': 793, 'line_count': 1, 'lines': ['Eh...'], 'max_line_width': 19, 'total_text_height': 8, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 1.52, 'hard_wrapped_single_word': False}"
15.webp,1,"[0, 73, 793, 1280]",translation_sanity,False,none,"{'source_text': 'え．．．', 'translation': 'Eh...', 'source_len': 4, 'translation_len': 5, 'ratio': 1.25}"
15.webp,1,"[0, 73, 793, 1280]",detection_plausibility,False,none,"{'box_width': 793, 'box_height': 1207, 'source_len': 4, 'confidence': None, 'chars_per_100px_height': 0.33}"
15.webp,1,"[933, 652, 1280, 1026]",text_fit,False,none,"{'box_width': 347, 'box_height': 374, 'chosen_font_size': 10, 'ceiling_font_size': 347, 'line_count': 1, 'lines': [""You're such a sweet Akane… you're cute like a little sister, though.""], 'max_line_width': 298, 'total_text_height': 10, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 1.08, 'hard_wrapped_single_word': False}"
15.webp,1,"[933, 652, 1280, 1026]",translation_sanity,False,none,"{'source_text': 'いい茜ちゃん．．．妹みたいにかわいいのに', 'translation': ""You're such a sweet Akane… you're cute like a little sister, though."", 'source_len': 20, 'translation_len': 68, 'ratio': 3.4}"
15.webp,1,"[933, 652, 1280, 1026]",detection_plausibility,False,none,"{'box_width': 347, 'box_height': 374, 'source_len': 20, 'confidence': None, 'chars_per_100px_height': 5.35}"
15.webp,1,"[571, 1031, 1280, 1562]",text_fit,False,none,"{'box_width': 709, 'box_height': 531, 'chosen_font_size': 10, 'ceiling_font_size': 531, 'line_count': 1, 'lines': ['By the way,'], 'max_line_width': 51, 'total_text_height': 10, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 0.75, 'hard_wrapped_single_word': False}"
15.webp,1,"[571, 1031, 1280, 1562]",translation_sanity,False,none,"{'source_text': 'そういえば、', 'translation': 'By the way,', 'source_len': 6, 'translation_len': 11, 'ratio': 1.83}"
15.webp,1,"[571, 1031, 1280, 1562]",detection_plausibility,False,none,"{'box_width': 709, 'box_height': 531, 'source_len': 6, 'confidence': None, 'chars_per_100px_height': 1.13}"
15.webp,1,"[310, 1054, 456, 1173]",text_fit,False,none,"{'box_width': 146, 'box_height': 119, 'chosen_font_size': 10, 'ceiling_font_size': 119, 'line_count': 1, 'lines': ['Huh!'], 'max_line_width': 25, 'total_text_height': 8, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 0.82, 'hard_wrapped_single_word': False}"
15.webp,1,"[310, 1054, 456, 1173]",translation_sanity,False,none,"{'source_text': 'Ｗａｂ', 'translation': 'Huh!', 'source_len': 3, 'translation_len': 4, 'ratio': 1.33}"
15.webp,1,"[310, 1054, 456, 1173]",detection_plausibility,False,none,"{'box_width': 146, 'box_height': 119, 'source_len': 3, 'confidence': None, 'chars_per_100px_height': 2.52}"
15.webp,1,"[1063, 1604, 1225, 1748]",text_fit,False,none,"{'box_width': 162, 'box_height': 144, 'chosen_font_size': 10, 'ceiling_font_size': 144, 'line_count': 1, 'lines': ['AIA'], 'max_line_width': 16, 'total_text_height': 8, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 0.89, 'hard_wrapped_single_word': False}"
15.webp,1,"[1063, 1604, 1225, 1748]",translation_sanity,False,none,"{'source_text': '「ＡＩＡ', 'translation': 'AIA', 'source_len': 4, 'translation_len': 3, 'ratio': 0.75}"
15.webp,1,"[1063, 1604, 1225, 1748]",detection_plausibility,False,none,"{'box_width': 162, 'box_height': 144, 'source_len': 4, 'confidence': None, 'chars_per_100px_height': 2.78}"
15.webp,1,"[67, 1615, 232, 1753]",text_fit,False,none,"{'box_width': 165, 'box_height': 138, 'chosen_font_size': 10, 'ceiling_font_size': 138, 'line_count': 1, 'lines': ['Can I borrow?'], 'max_line_width': 62, 'total_text_height': 8, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 0.84, 'hard_wrapped_single_word': False}"
15.webp,1,"[67, 1615, 232, 1753]",translation_sanity,False,none,"{'source_text': 'かり', 'translation': 'Can I borrow?', 'source_len': 2, 'translation_len': 13, 'ratio': 6.5}"
15.webp,1,"[67, 1615, 232, 1753]",detection_plausibility,False,none,"{'box_width': 165, 'box_height': 138, 'source_len': 2, 'confidence': None, 'chars_per_100px_height': 1.45}"
15.webp,1,"[410, 1627, 565, 1755]",text_fit,False,none,"{'box_width': 155, 'box_height': 128, 'chosen_font_size': 10, 'ceiling_font_size': 128, 'line_count': 1, 'lines': ['Thanks'], 'max_line_width': 35, 'total_text_height': 8, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 0.83, 'hard_wrapped_single_word': False}"
15.webp,1,"[410, 1627, 565, 1755]",translation_sanity,False,none,"{'source_text': 'ＴＨＡ', 'translation': 'Thanks', 'source_len': 3, 'translation_len': 6, 'ratio': 2.0}"
15.webp,1,"[410, 1627, 565, 1755]",detection_plausibility,False,none,"{'box_width': 155, 'box_height': 128, 'source_len': 3, 'confidence': None, 'chars_per_100px_height': 2.34}"
15.webp,1,"[898, 1671, 1042, 1789]",text_fit,False,none,"{'box_width': 144, 'box_height': 118, 'chosen_font_size': 10, 'ceiling_font_size': 118, 'line_count': 1, 'lines': ['AIP'], 'max_line_width': 15, 'total_text_height': 8, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 0.82, 'hard_wrapped_single_word': False}"
15.webp,1,"[898, 1671, 1042, 1789]",translation_sanity,False,none,"{'source_text': '「ＡＩＰ', 'translation': 'AIP', 'source_len': 4, 'translation_len': 3, 'ratio': 0.75}"
15.webp,1,"[898, 1671, 1042, 1789]",detection_plausibility,False,none,"{'box_width': 144, 'box_height': 118, 'source_len': 4, 'confidence': None, 'chars_per_100px_height': 3.39}"
16.webp,1,"[0, 0, 936, 1060]",text_fit,False,none,"{'box_width': 936, 'box_height': 1060, 'chosen_font_size': 10, 'ceiling_font_size': 936, 'line_count': 1, 'lines': ['Ah, aaaa'], 'max_line_width': 37, 'total_text_height': 9, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 1.13, 'hard_wrapped_single_word': False}"
16.webp,1,"[0, 0, 936, 1060]",translation_sanity,False,none,"{'source_text': 'ああ、あああ', 'translation': 'Ah, aaaa', 'source_len': 6, 'translation_len': 8, 'ratio': 1.33}"
16.webp,1,"[0, 0, 936, 1060]",detection_plausibility,False,none,"{'box_width': 936, 'box_height': 1060, 'source_len': 6, 'confidence': None, 'chars_per_100px_height': 0.57}"
16.webp,1,"[1096, 0, 1274, 210]",text_fit,False,none,"{'box_width': 178, 'box_height': 210, 'chosen_font_size': 10, 'ceiling_font_size': 178, 'line_count': 1, 'lines': ['Go!'], 'max_line_width': 15, 'total_text_height': 8, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 1.18, 'hard_wrapped_single_word': False}"
16.webp,1,"[1096, 0, 1274, 210]",translation_sanity,False,none,"{'source_text': 'イッと', 'translation': 'Go!', 'source_len': 3, 'translation_len': 3, 'ratio': 1.0}"
16.webp,1,"[1096, 0, 1274, 210]",detection_plausibility,False,none,"{'box_width': 178, 'box_height': 210, 'source_len': 3, 'confidence': None, 'chars_per_100px_height': 1.43}"
16.webp,1,"[997, 836, 1244, 1113]",text_fit,False,none,"{'box_width': 247, 'box_height': 277, 'chosen_font_size': 10, 'ceiling_font_size': 247, 'line_count': 1, 'lines': ['Yeah!!'], 'max_line_width': 30, 'total_text_height': 8, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 1.12, 'hard_wrapped_single_word': False}"
16.webp,1,"[997, 836, 1244, 1113]",translation_sanity,False,none,"{'source_text': 'ハイ！！', 'translation': 'Yeah!!', 'source_len': 4, 'translation_len': 6, 'ratio': 1.5}"
16.webp,1,"[997, 836, 1244, 1113]",detection_plausibility,False,none,"{'box_width': 247, 'box_height': 277, 'source_len': 4, 'confidence': None, 'chars_per_100px_height': 1.44}"
16.webp,1,"[562, 1129, 736, 1417]",text_fit,False,none,"{'box_width': 174, 'box_height': 288, 'chosen_font_size': 10, 'ceiling_font_size': 174, 'line_count': 1, 'lines': ['FINE!'], 'max_line_width': 26, 'total_text_height': 8, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 1.66, 'hard_wrapped_single_word': False}"
16.webp,1,"[562, 1129, 736, 1417]",translation_sanity,False,none,"{'source_text': 'いいーッ', 'translation': 'FINE!', 'source_len': 4, 'translation_len': 5, 'ratio': 1.25}"
16.webp,1,"[562, 1129, 736, 1417]",detection_plausibility,False,none,"{'box_width': 174, 'box_height': 288, 'source_len': 4, 'confidence': None, 'chars_per_100px_height': 1.39}"
16.webp,1,"[1121, 1187, 1243, 1321]",text_fit,False,none,"{'box_width': 122, 'box_height': 134, 'chosen_font_size': 10, 'ceiling_font_size': 122, 'line_count': 1, 'lines': ['Whoa!'], 'max_line_width': 30, 'total_text_height': 8, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 1.1, 'hard_wrapped_single_word': False}"
16.webp,1,"[1121, 1187, 1243, 1321]",translation_sanity,False,none,"{'source_text': '！！', 'translation': 'Whoa!', 'source_len': 2, 'translation_len': 5, 'ratio': 2.5}"
16.webp,1,"[1121, 1187, 1243, 1321]",detection_plausibility,False,none,"{'box_width': 122, 'box_height': 134, 'source_len': 2, 'confidence': None, 'chars_per_100px_height': 1.49}"
16.webp,1,"[76, 1230, 195, 1401]",text_fit,False,none,"{'box_width': 119, 'box_height': 171, 'chosen_font_size': 10, 'ceiling_font_size': 119, 'line_count': 1, 'lines': ['Hah!!'], 'max_line_width': 26, 'total_text_height': 8, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 1.44, 'hard_wrapped_single_word': False}"
16.webp,1,"[76, 1230, 195, 1401]",translation_sanity,False,none,"{'source_text': 'ハッ！！', 'translation': 'Hah!!', 'source_len': 4, 'translation_len': 5, 'ratio': 1.25}"
16.webp,1,"[76, 1230, 195, 1401]",detection_plausibility,False,none,"{'box_width': 119, 'box_height': 171, 'source_len': 4, 'confidence': None, 'chars_per_100px_height': 2.34}"
16.webp,1,"[380, 1427, 441, 1506]",text_fit,False,none,"{'box_width': 61, 'box_height': 79, 'chosen_font_size': 10, 'ceiling_font_size': 61, 'line_count': 1, 'lines': ['(8)'], 'max_line_width': 13, 'total_text_height': 10, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 1.3, 'hard_wrapped_single_word': False}"
16.webp,1,"[380, 1427, 441, 1506]",translation_sanity,False,none,"{'source_text': '（８）', 'translation': '(8)', 'source_len': 3, 'translation_len': 3, 'ratio': 1.0}"
16.webp,1,"[380, 1427, 441, 1506]",detection_plausibility,False,none,"{'box_width': 61, 'box_height': 79, 'source_len': 3, 'confidence': None, 'chars_per_100px_height': 3.8}"
16.webp,1,"[57, 1443, 150, 1613]",text_fit,False,none,"{'box_width': 93, 'box_height': 170, 'chosen_font_size': 10, 'ceiling_font_size': 93, 'line_count': 1, 'lines': ['Eek!'], 'max_line_width': 21, 'total_text_height': 8, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 1.83, 'hard_wrapped_single_word': False}"
16.webp,1,"[57, 1443, 150, 1613]",translation_sanity,False,none,"{'source_text': 'きゃあ', 'translation': 'Eek!', 'source_len': 3, 'translation_len': 4, 'ratio': 1.33}"
16.webp,1,"[57, 1443, 150, 1613]",detection_plausibility,False,none,"{'box_width': 93, 'box_height': 170, 'source_len': 3, 'confidence': None, 'chars_per_100px_height': 1.76}"
16.webp,1,"[443, 1555, 592, 1783]",text_fit,False,none,"{'box_width': 149, 'box_height': 228, 'chosen_font_size': 10, 'ceiling_font_size': 149, 'line_count': 1, 'lines': ['That.'], 'max_line_width': 23, 'total_text_height': 8, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 1.53, 'hard_wrapped_single_word': False}"
16.webp,1,"[443, 1555, 592, 1783]",translation_sanity,False,none,"{'source_text': 'それを', 'translation': 'That.', 'source_len': 3, 'translation_len': 5, 'ratio': 1.67}"
16.webp,1,"[443, 1555, 592, 1783]",detection_plausibility,False,none,"{'box_width': 149, 'box_height': 228, 'source_len': 3, 'confidence': None, 'chars_per_100px_height': 1.32}"
17.webp,1,"[1097, 783, 1280, 1174]",text_fit,False,none,"{'box_width': 183, 'box_height': 391, 'chosen_font_size': 10, 'ceiling_font_size': 183, 'line_count': 1, 'lines': ['Ah...'], 'max_line_width': 19, 'total_text_height': 8, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 2.14, 'hard_wrapped_single_word': False}"
17.webp,1,"[1097, 783, 1280, 1174]",translation_sanity,False,none,"{'source_text': 'ああ．．．', 'translation': 'Ah...', 'source_len': 5, 'translation_len': 5, 'ratio': 1.0}"
17.webp,1,"[1097, 783, 1280, 1174]",detection_plausibility,False,none,"{'box_width': 183, 'box_height': 391, 'source_len': 5, 'confidence': None, 'chars_per_100px_height': 1.28}"
17.webp,1,"[1, 986, 179, 1351]",text_fit,False,none,"{'box_width': 178, 'box_height': 365, 'chosen_font_size': 10, 'ceiling_font_size': 178, 'line_count': 1, 'lines': ['Ah...'], 'max_line_width': 19, 'total_text_height': 8, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 2.05, 'hard_wrapped_single_word': False}"
17.webp,1,"[1, 986, 179, 1351]",translation_sanity,False,none,"{'source_text': 'ああ．．．', 'translation': 'Ah...', 'source_len': 5, 'translation_len': 5, 'ratio': 1.0}"
17.webp,1,"[1, 986, 179, 1351]",detection_plausibility,False,none,"{'box_width': 178, 'box_height': 365, 'source_len': 5, 'confidence': None, 'chars_per_100px_height': 1.37}"
18.webp,1,"[661, 165, 1217, 397]",text_fit,False,none,"{'box_width': 556, 'box_height': 232, 'chosen_font_size': 10, 'ceiling_font_size': 232, 'line_count': 1, 'lines': [""Thanks for buying the book! To share the appeal of the max rack, even though it's just a venue opening pamphlet…""], 'max_line_width': 525, 'total_text_height': 11, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 0.42, 'hard_wrapped_single_word': False}"
18.webp,1,"[661, 165, 1217, 397]",translation_sanity,False,none,"{'source_text': 'この程は、この度はこの世の姿な本をお買い上げ頂き、ありがとうございました。最ラックの魅力を伝えるべく、会場開定本ではありますが、', 'translation': ""Thanks for buying the book! To share the appeal of the max rack, even though it's just a venue opening pamphlet…"", 'source_len': 64, 'translation_len': 112, 'ratio': 1.75}"
18.webp,1,"[661, 165, 1217, 397]",detection_plausibility,True,low,"{'box_width': 556, 'box_height': 232, 'source_len': 64, 'confidence': None, 'chars_per_100px_height': 27.59}"
18.webp,1,"[565, 992, 1202, 1100]",text_fit,False,none,"{'box_width': 637, 'box_height': 108, 'chosen_font_size': 10, 'ceiling_font_size': 108, 'line_count': 1, 'lines': [""If I get horny again, I'll whip it out, Nosehook Ki.""], 'max_line_width': 214, 'total_text_height': 11, 'width_overflow_px': 0, 'height_overflow_px': 0, 'box_aspect_h_over_w': 0.17, 'hard_wrapped_single_word': False}"
18.webp,1,"[565, 992, 1202, 1100]",translation_sanity,False,none,"{'source_text': 'またムラムラしたら出しますね、鼻フック木。', 'translation': ""If I get horny again, I'll whip it out, Nosehook Ki."", 'source_len': 21, 'translation_len': 52, 'ratio': 2.48}"
18.webp,1,"[565, 992, 1202, 1100]",detection_plausibility,False,none,"{'box_width': 637, 'box_height': 108, 'source_len': 21, 'confidence': None, 'chars_per_100px_height': 19.44}"
